koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_insol,koi_insol_err1,koi_model_snr,koi_steff,koi_steff_err1,ra,dec,koi_predicted
0,0,0,0,10.44087398,5.11e-05,-5.11e-05,137.97113000000002,0.00406,0.039,-0.62,3.7430000000000003,0.122,-0.122,-40.5,3.41,0.98,-0.49,111.52,93.94,22.2,5738,156,295.164,39.201408,FALSE POSITIVE
0,0,0,0,39.7557642,0.000333,-0.000333,150.60745,0.00443,6.837000000000001,-0.024,1.9580000000000002,0.28,-0.28,-76.5,13.72,1.0,-1.21,2.64,0.73,10.2,4405,119,292.37979,47.644611,FALSE POSITIVE
0,0,0,0,10.27127527,6.32e-05,-6.32e-05,135.17631,0.00475,0.414,-0.046,3.029,0.15,-0.15,-24.2,0.94,0.07,-0.08,16.02,4.48,17.5,4405,119,292.37979,47.644611,FALSE POSITIVE
0,0,0,0,20.6180348,0.0001382,-0.0001382,145.51232,0.00464,0.314,-0.155,3.267,0.185,-0.185,-52.1,1.57,0.06,-0.1,3.92,0.65,16.3,3757,74,285.57434,49.962269,FALSE POSITIVE
0,0,0,0,3.88148385,3.4e-05,-3.4e-05,135.12313999999998,0.00773,0.20199999999999999,-0.252,2.679,0.203,-0.203,-3.6,0.59,0.09,-0.04,423.0,178.88,11.9,5854,105,289.68671,41.588928,FALSE POSITIVE
0,0,0,0,11.96407399,5.739999999999999e-05,-5.739999999999999e-05,133.15804,0.00512,0.040999999999999995,-0.62,4.526,0.14800000000000002,-0.14800000000000002,-38.8,3.21,0.92,-0.47,100.96,85.57,22.9,5903,158,280.31487999999996,43.98571,FALSE POSITIVE
0,0,0,0,4.267961416,8.88e-06,-8.88e-06,134.07063,0.0017699999999999999,0.204,-0.255,1.3427,0.0603,-0.0603,-6.6,1.42,0.44,-0.28,834.16,774.43,24.6,6395,176,280.69046000000003,43.919182,FALSE POSITIVE
0,0,0,0,9.30991834,5.39e-05,-5.39e-05,136.39785,0.00518,0.019,-0.45799999999999996,3.455,0.133,-0.133,-6.8,1.21,0.2,-0.14,164.38,72.29,19.2,5806,104,291.60675,42.035919,FALSE POSITIVE
0,0,0,0,3.98864999,4.26e-05,-4.26e-05,134.8296,0.009909999999999999,0.09300000000000001,-0.355,3.516,0.258,-0.258,-9.0,1.15,0.19,-0.18,547.73,228.78,12.4,5692,77,284.72893999999997,46.206478000000004,FALSE POSITIVE
0,0,0,0,2.524017517,6.55e-06,-6.55e-06,133.85946,0.00221,0.392,-0.077,1.1968,0.0723,-0.0723,-19.2,1.5,0.31,-0.17,495.14,324.68,19.8,5420,177,293.94116,41.5905,FALSE POSITIVE
0,0,0,0,25.112336199999998,0.0003866,-0.0003866,146.3464,0.012,0.434,-0.006999999999999999,7.922000000000001,0.455,-0.455,-36.5,2.22,0.73,-0.31,53.73,52.23,11.8,6133,171,285.36517000000003,49.201561,FALSE POSITIVE
0,0,0,0,3.55557922,2.36e-05,-2.36e-05,132.75203,0.00535,0.187,-0.26899999999999996,3.24,0.159,-0.159,-4.5,0.84,0.23,-0.15,615.03,488.45,15.5,5839,147,294.99585,45.119578999999995,FALSE POSITIVE
0,0,0,0,5.25419589,1.9e-05,-1.9e-05,133.72952,0.00335,0.41700000000000004,-0.006999999999999999,2.9878,0.0812,-0.0812,-20.8,2.12,0.69,-0.22,338.15,328.83,26.1,6123,190,292.31512000000004,40.838821,FALSE POSITIVE
0,0,0,0,3.92453009,1.67e-05,-1.67e-05,132.40178999999998,0.00398,0.33399999999999996,-0.11199999999999999,3.6910000000000003,0.107,-0.107,-20.8,1.82,0.45,-0.16,314.25,237.87,25.3,5776,181,292.6904,37.93457,FALSE POSITIVE
0,0,0,0,11.60653061,6.08e-05,-6.08e-05,134.41637,0.00387,0.436,-0.024,2.194,0.11900000000000001,-0.11900000000000001,-50.4,1.88,0.07,-0.11,27.47,4.07,17.8,4703,74,292.90161,38.297081,FALSE POSITIVE
0,0,0,0,47.7052566,0.00046970000000000003,-0.00046970000000000003,146.3164,0.01,0.025,-0.627,5.959,0.251,-0.251,-58.9,2.89,0.12,-0.14,3.42,0.58,22.8,4551,90,294.00543,46.310691999999996,FALSE POSITIVE
0,0,0,0,8.28157072,7.340000000000001e-05,-7.340000000000001e-05,136.25775,0.00647,0.40700000000000003,-0.042,3.1,0.21600000000000003,-0.21600000000000003,-12.6,1.37,0.21,-0.21,197.82,79.31,12.9,5640,76,296.603,44.14082,FALSE POSITIVE
0,0,0,0,0.82628442,1.44e-06,-1.44e-06,132.26993000000002,0.00148,0.18600000000000003,-0.28,0.9603,0.0532,-0.0532,-6.4,0.96,0.07,-0.05,1654.69,370.53,25.6,5218,73,293.13705,42.350479,FALSE POSITIVE
0,0,0,0,6.37705295,3.21e-05,-3.21e-05,136.91384,0.004529999999999999,0.243,-0.23399999999999999,1.949,0.147,-0.147,-33.8,2.15,0.52,-0.21,180.66,130.54,17.9,5672,160,281.59235,43.177879,FALSE POSITIVE
0,0,0,0,2.27050106,1.1599999999999999e-05,-1.1599999999999999e-05,133.54216,0.0041600000000000005,0.465,-0.262,1.903,0.111,-0.111,-7.6,0.55,0.03,-0.03,157.05,38.78,15.9,4671,139,298.41931,45.071442,FALSE POSITIVE
0,0,0,0,1.347512632,1.11e-06,-1.11e-06,132.127858,0.000724,5.907,-0.034,1.9817,0.03,-0.03,-34.5,23.45,2.46,-2.47,775.18,311.13,88.7,5316,186,298.77756,44.119942,FALSE POSITIVE
0,0,0,0,18.55581565,8.28e-05,-8.28e-05,132.07105,0.0038299999999999996,0.368,-0.073,5.372000000000001,0.115,-0.115,-19.5,20.83,3.51,-7.62,2442.24,1705.42,33.2,5988,335,291.28772000000004,50.909149,FALSE POSITIVE
0,0,0,0,13.33094869,3.7e-05,-3.7e-05,133.78632,0.00228,6.947,-0.324,1.426,0.133,-0.133,-52.0,25.95,7.54,-3.47,104.37,88.95,17.1,5991,161,281.26013,42.403290000000005,FALSE POSITIVE
0,0,0,0,20.49041,0.0001751,-0.0001751,144.41978999999998,0.00763,0.44,-0.011000000000000001,4.369,0.17,-0.17,-33.3,2.34,0.67,-0.22,36.01,31.47,23.3,5681,180,296.18829,43.936852,FALSE POSITIVE
0,0,0,0,11.1296971,9.1e-05,-9.1e-05,138.57573,0.00645,0.38299999999999995,-0.369,2.9419999999999997,0.218,-0.218,-30.0,1.93,0.62,-0.2,119.44,115.92,14.7,6122,190,296.60141,44.32526,FALSE POSITIVE
0,0,0,0,12.7372371,0.0001298,-0.0001298,136.0162,0.00864,0.083,-0.364,3.358,0.225,-0.225,-9.4,0.87,0.09,-0.05,55.82,17.76,12.9,5420,108,294.35092000000003,50.081089,FALSE POSITIVE
0,0,0,0,40.030626700000006,0.0003401,-0.0003401,148.85882,0.00773,0.131,-0.322,4.815,0.188,-0.188,-12.8,2.01,0.35,-0.38,34.19,16.13,19.5,5855,104,295.84653,49.936131,FALSE POSITIVE
0,0,0,0,3.03267135,1.3699999999999998e-05,-1.3699999999999998e-05,134.0668,0.00381,0.23199999999999998,-0.23800000000000002,1.774,0.122,-0.122,-3.2,0.6,0.08,-0.04,468.31,187.65,15.6,5640,101,283.42911000000004,47.59251,FALSE POSITIVE
0,0,0,0,5.77957133,2.3800000000000003e-05,-2.3800000000000003e-05,136.53014,0.0036,0.004,-0.6559999999999999,2.5213,0.085,-0.085,-24.3,1.5,0.08,-0.08,30.22,6.04,18.9,4102,81,289.74277,50.787040999999995,FALSE POSITIVE
0,0,0,0,6.77367892,6.330000000000001e-05,-6.330000000000001e-05,138.07568,0.00886,0.218,-0.228,3.5789999999999997,0.209,-0.209,-12.1,1.33,0.41,-0.17,324.84,289.79,15.1,6392,154,296.00543,44.718509999999995,FALSE POSITIVE
0,0,0,0,6.80243431,6.38e-05,-6.38e-05,132.40355,0.00614,0.022000000000000002,-0.718,3.8169999999999997,0.319,-0.319,-18.8,2.6,0.72,-0.22,151.72,123.05,14.9,5836,158,291.37408,40.263371,FALSE POSITIVE
0,0,0,0,19.0054098,6.04e-05,-6.04e-05,144.15573999999998,0.00266,71.22,-4.989,1.8430000000000002,0.152,-0.152,-35.0,28.47,9.16,-3.65,78.19,74.12,20.2,6347,176,293.66885,46.37925,FALSE POSITIVE
0,0,0,0,2.81043228,2.12e-05,-2.12e-05,133.40821,0.00607,0.115,-0.35100000000000003,3.8739999999999997,0.185,-0.185,-3.1,1.43,0.24,-0.39,1978.53,885.15,17.8,5415,81,295.45367000000005,42.858799,FALSE POSITIVE
0,0,0,0,175.603366,0.003232,-0.003232,202.3721,0.0145,0.013000000000000001,-0.665,9.543,0.294,-0.294,-38.2,2.87,0.95,-0.32,3.46,3.4,14.7,6225,175,287.75229,42.244781,FALSE POSITIVE
0,1,0,0,3.849371737,2.34e-06,-2.34e-06,157.526686,0.000488,0.02,-0.055999999999999994,2.6319999999999997,0.106,-0.106,-13.0,12.94,1.8,-4.2,4055.29,1643.78,132.7,6244,126,294.35654,38.947379999999995,FALSE POSITIVE
0,0,0,0,4.790912471,7.96e-06,-7.96e-06,132.01539,0.0014199999999999998,0.02,-0.669,0.5134,0.0689,-0.0689,-23.9,2.25,0.07,-0.12,62.51,8.83,17.6,4359,78,288.9039,39.154209,FALSE POSITIVE
0,0,0,0,197.51114840000002,0.0003637,-0.0003637,272.3864,0.00131,0.013000000000000001,-0.019,11.106,0.10099999999999999,-0.10099999999999999,-16.0,9.52,1.56,-2.15,5.54,2.65,175.2,5616,124,289.65125,43.824421,FALSE POSITIVE
0,0,0,0,47.365932799999996,0.0008396000000000001,-0.0008396000000000001,175.0355,0.0131,72.31,-6.696000000000001,7.928999999999999,0.5579999999999999,-0.5579999999999999,-54.8,11.97,3.3,-1.42,12.62,10.47,16.0,5708,169,289.88446,41.906551,FALSE POSITIVE
0,0,0,0,4.86634094,2.5e-05,-2.5e-05,353.34131,0.00379,0.075,-0.687,1.885,0.139,-0.139,-28.9,1.94,0.07,-0.14,142.39,21.52,15.2,4996,82,285.86929,42.728088,FALSE POSITIVE
0,0,0,0,5.60402307,1.1599999999999999e-05,-1.1599999999999999e-05,133.82508,0.00175,0.121,-0.586,1.0273,0.0685,-0.0685,-14.1,1.25,0.07,-0.06,84.65,16.41,20.6,4847,97,299.38159,45.592239,FALSE POSITIVE
0,0,0,0,57.2932309,0.0005315000000000001,-0.0005315000000000001,146.23112,0.00626,0.441,-0.021,4.878,0.243,-0.243,-57.0,1.95,0.14,-0.18,3.76,1.09,15.7,4806,144,285.29193,41.255691999999996,FALSE POSITIVE
0,0,0,0,29.2254372,0.0002303,-0.0002303,143.98764,0.00519,0.067,-0.384,5.292999999999999,0.19399999999999998,-0.19399999999999998,-12.7,1.35,0.44,-0.15,33.69,33.79,15.7,6049,190,292.32419,43.033451,FALSE POSITIVE
0,0,0,0,13.9034057,0.00010070000000000001,-0.00010070000000000001,143.52317,0.00588,0.091,-0.638,3.408,0.16899999999999998,-0.16899999999999998,-19.6,1.55,0.31,-0.16,41.08,30.82,15.3,5261,265,299.29227000000003,41.153079999999996,FALSE POSITIVE
0,0,0,0,53.358044400000004,0.0005713,-0.0005713,138.38498,0.00894,0.034,-0.655,6.812,0.184,-0.184,-39.4,3.41,0.45,-0.41,11.94,4.33,19.7,5481,82,291.55051000000003,50.825611,FALSE POSITIVE
0,0,0,0,1.385787741,4.4e-06,-4.4e-06,135.49119,0.00275,0.113,-0.35,1.6449,0.0888,-0.0888,-5.5,0.55,0.03,-0.03,245.15,45.34,19.1,4239,84,287.1427,43.616051,FALSE POSITIVE
0,0,0,0,12.02295362,2.7899999999999997e-05,-2.7899999999999997e-05,136.20687,0.0021,0.019,-0.757,1.2667,0.0655,-0.0655,-52.3,3.28,0.95,-0.32,85.78,74.17,20.1,5982,167,285.67377,45.639858000000004,FALSE POSITIVE
0,0,0,0,73.711039,0.001027,-0.001027,202.7848,0.0123,0.16399999999999998,-0.28300000000000003,10.062000000000001,0.27399999999999997,-0.27399999999999997,-7.5,1.77,0.35,-0.28,23.81,12.68,21.1,6374,113,291.45755,37.742934999999996,FALSE POSITIVE
0,0,0,0,14.43348326,8.22e-05,-8.22e-05,143.60783,0.00492,67.19,-0.221,2.6630000000000003,0.242,-0.242,-43.3,16.25,1.76,-1.18,22.91,8.4,14.8,4915,133,290.82437000000004,45.355019,FALSE POSITIVE
0,0,0,0,6.35705314,1.75e-05,-1.75e-05,135.47756,0.0023,0.434,-0.023,1.324,0.10400000000000001,-0.10400000000000001,-20.8,1.59,0.49,-0.17,227.07,213.35,17.3,5982,180,294.18561,38.108669,FALSE POSITIVE
0,0,0,0,17.6997392,0.00010800000000000001,-0.00010800000000000001,140.94958,0.00517,0.35100000000000003,-0.105,2.76,0.155,-0.155,-45.1,1.96,0.17,-0.16,17.73,6.18,19.8,4807,172,295.10391,39.268749,FALSE POSITIVE
0,0,0,0,0.7544577290000001,7.809999999999999e-07,-7.809999999999999e-07,134.983522,0.000895,0.011000000000000001,-0.512,0.5891,0.0715,-0.0715,-13.9,2.07,0.32,-0.4,4879.62,2028.19,31.1,5561,83,290.68469,40.255451,FALSE POSITIVE
0,0,0,0,16.2707207,0.0002229,-0.0002229,145.097,0.0112,7.162999999999999,-0.166,5.707000000000001,0.579,-0.579,-43.8,28.42,4.68,-3.11,110.79,47.43,13.0,6117,79,294.94009,39.232571,FALSE POSITIVE
0,0,0,0,12.14684625,8.2e-05,-8.2e-05,131.55623,0.00605,0.028999999999999998,-0.51,6.197,0.158,-0.158,-3.0,1.75,0.25,-0.45,342.49,138.03,27.1,5877,116,298.9917,40.142421999999996,FALSE POSITIVE
0,0,0,0,24.1073172,0.00026619999999999997,-0.00026619999999999997,145.9415,0.00998,0.235,-0.46799999999999997,10.465,0.273,-0.273,-4.9,2.74,0.65,-1.31,304.22,216.75,23.6,6585,182,292.09332,37.613479999999996,FALSE POSITIVE
0,0,0,0,0.727331746,1.29e-06,-1.29e-06,132.37007,0.00156,0.301,-0.153,0.8323,0.0627,-0.0627,-23.9,0.67,0.11,-0.1,122.92,56.11,20.4,3460,69,283.40195,41.516331,FALSE POSITIVE
0,0,0,0,1.302017467,3.3e-06,-3.3e-06,131.93696,0.00212,0.182,-0.28600000000000003,1.3692,0.0777,-0.0777,-16.6,1.37,0.05,-0.09,772.73,114.29,21.4,4948,79,295.90921000000003,51.347939000000004,FALSE POSITIVE
0,0,0,0,16.0573291,0.00010740000000000001,-0.00010740000000000001,132.39054,0.00592,0.084,-0.667,3.5460000000000003,0.155,-0.155,-37.8,2.27,0.51,-0.17,41.04,27.54,17.5,5644,152,296.75338999999997,49.378109,FALSE POSITIVE
0,0,0,0,4.60300256,1.75e-05,-1.75e-05,133.22313,0.0028699999999999997,0.409,-0.07200000000000001,2.6848,0.0903,-0.0903,-14.6,1.32,0.05,-0.08,122.02,17.28,22.2,4821,76,294.6647,39.783829,FALSE POSITIVE
0,0,0,0,1.1690105259999999,1.29e-06,-1.29e-06,131.738567,0.000921,5.365,-0.125,1.1717,0.0566,-0.0566,-5.5,91.91,16.0,-29.73,47688.8,21249.18,37.1,5944,71,289.93927,41.502659,FALSE POSITIVE
0,0,0,0,5.05661302,3.07e-05,-3.07e-05,134.39648,0.00446,0.32899999999999996,-0.401,3.926,0.14400000000000002,-0.14400000000000002,-9.1,1.15,0.35,-0.11,286.32,257.92,17.6,5926,176,294.22446,50.075588,FALSE POSITIVE
0,0,0,0,8.94337724,4.4200000000000004e-05,-4.4200000000000004e-05,137.30234,0.004070000000000001,0.292,-0.163,2.469,0.128,-0.128,-13.4,1.48,0.4,-0.26,188.93,153.04,18.4,6074,181,296.45575,39.598591,FALSE POSITIVE
0,0,0,0,0.8271512959999999,3.96e-06,-3.96e-06,132.07927,0.0044399999999999995,0.18100000000000002,-0.281,1.385,0.11599999999999999,-0.11599999999999999,-22.9,19.1,5.15,-0.91,168151.39,124864.13,8.1,4452,87,288.18197999999995,46.246181,FALSE POSITIVE
0,0,0,0,6.383159135,6.4e-06,-6.4e-06,170.604622,0.0007440000000000001,0.237,-0.19699999999999998,1.7504,0.0334,-0.0334,-40.8,2.73,0.1,-0.17,18.73,3.1,64.4,3757,74,285.57434,49.962269,FALSE POSITIVE
0,0,0,0,38.0970717,0.00030789999999999995,-0.00030789999999999995,140.00353,0.00659,0.019,-0.688,4.3069999999999995,0.21,-0.21,-59.1,1.58,0.2,-0.21,0.81,0.3,17.0,3554,71,294.36609,49.915058,FALSE POSITIVE
0,0,0,0,38.2292037,0.0002813,-0.0002813,166.01191,0.00647,0.37,-0.354,3.8930000000000002,0.17800000000000002,-0.17800000000000002,-33.6,1.51,0.13,-0.12,3.92,1.2,21.0,4544,121,290.83627,47.444939,FALSE POSITIVE
0,0,0,0,16.4793229,0.0001733,-0.0001733,142.94163,0.007670000000000001,0.19399999999999998,-0.263,3.312,0.247,-0.247,-41.2,1.53,0.17,-0.1,19.62,7.78,13.8,4908,162,296.72305,49.106659,FALSE POSITIVE
0,0,0,0,88.07127690000002,0.0008497,-0.0008497,214.51304,0.0074,0.12,-0.34700000000000003,6.757999999999999,0.263,-0.263,-55.9,2.4,0.09,-0.16,2.79,0.43,18.1,4939,79,292.30742999999995,46.62664,FALSE POSITIVE
0,0,0,0,44.9977604,0.0005172999999999999,-0.0005172999999999999,160.2298,0.0101,0.013000000000000001,-0.647,9.686,0.193,-0.193,-8.3,1.59,0.23,-0.08,15.74,5.91,21.4,5871,70,282.23969,43.244049,FALSE POSITIVE
0,0,0,0,2.10081629,1.4800000000000002e-05,-1.4800000000000002e-05,132.26789,0.00498,0.024,-0.703,2.8182,0.0914,-0.0914,-12.5,1.65,0.49,-0.2,852.78,768.81,15.3,5815,175,291.87799,41.769581,FALSE POSITIVE
0,0,0,0,14.02634692,4e-05,-4e-05,135.17539,0.00231,0.062,-0.632,1.2808,0.0766,-0.0766,-26.3,2.66,0.79,-0.42,108.07,96.95,19.3,5970,184,286.25165,42.378479,FALSE POSITIVE
0,0,0,0,7.446463499999999,0.0001035,-0.0001035,137.3391,0.0116,0.055,-0.43,4.084,0.298,-0.298,-7.1,0.77,0.17,-0.1,141.12,94.85,12.7,5676,172,298.35361,41.820068,FALSE POSITIVE
0,0,0,0,159.38878799999998,0.003488,-0.003488,226.9313,0.0109,0.326,-0.109,8.432,0.39399999999999996,-0.39399999999999996,-68.1,2.73,0.14,-0.24,1.65,0.29,17.3,5135,84,293.6394,44.982529,FALSE POSITIVE
0,0,0,0,2.522590567,6.82e-06,-6.82e-06,131.64534,0.0022199999999999998,48.21,-0.9740000000000001,1.406,0.12,-0.12,-14.7,25.82,6.66,-2.23,499.07,379.16,18.5,5591,150,288.75073,47.490921,FALSE POSITIVE
0,0,0,0,2.252976718,8.34e-06,-8.34e-06,132.23957,0.00322,0.303,-0.157,1.7131,0.0779,-0.0779,-24.9,1.19,0.07,-0.06,94.26,19.31,21.7,4039,80,291.23148,47.033932,FALSE POSITIVE
0,0,0,0,13.787262699999998,0.000102,-0.000102,144.77403,0.00592,0.027000000000000003,-0.659,5.747000000000001,0.134,-0.134,-3.6,1.55,0.29,-0.41,150.64,71.35,23.9,5691,77,290.66412,43.49984,FALSE POSITIVE
0,0,0,0,5.95958637,4.4e-05,-4.4e-05,135.00822,0.00449,0.198,-0.259,2.8989999999999996,0.15,-0.15,-9.6,1.02,0.25,-0.08,153.48,111.26,16.1,5452,164,286.92429,47.053740999999995,FALSE POSITIVE
0,0,0,0,5.83892993,2.05e-05,-2.05e-05,136.90293,0.00294,0.146,-0.319,1.1066,0.0953,-0.0953,-19.8,1.19,0.18,-0.11,114.94,58.68,15.3,5279,158,283.39825,46.689789000000005,FALSE POSITIVE
0,0,0,0,3.09756897,3.17e-05,-3.17e-05,131.55889,0.008740000000000001,0.048,-0.408,4.588,0.22399999999999998,-0.22399999999999998,-6.7,1.75,0.07,-0.08,2380.18,329.14,14.6,6329,82,285.07767,46.419601,FALSE POSITIVE
0,0,0,0,205.38591200000002,0.0020469999999999998,-0.0020469999999999998,284.18824,0.00674,0.42,-0.008,8.681000000000001,0.215,-0.215,-59.9,2.11,0.18,-0.17,0.38,0.13,24.3,4400,157,290.25385,48.360821,FALSE POSITIVE
0,0,0,0,3.42064689,1.93e-05,-1.93e-05,132.30629,0.00487,0.021,-0.63,1.767,0.11800000000000001,-0.11800000000000001,-30.4,2.27,0.25,-0.22,382.68,118.21,13.9,5370,85,293.56635,42.13258,FALSE POSITIVE
0,0,0,0,1.23935745,1.0300000000000001e-05,-1.0300000000000001e-05,131.85254,0.0075,0.039,-0.708,1.683,0.177,-0.177,-19.4,1.5,0.17,-0.15,1488.51,459.8,9.7,5370,85,293.56635,42.13258,FALSE POSITIVE
0,0,0,0,1.4070201180000002,4.37e-06,-4.37e-06,131.60897,0.00247,0.284,-0.16699999999999998,1.3766,0.0843,-0.0843,-11.5,1.12,0.04,-0.09,782.45,120.58,18.9,5022,82,290.43323,51.626041,FALSE POSITIVE
0,0,0,0,24.435995600000002,0.00031519999999999996,-0.00031519999999999996,134.8181,0.0102,0.418,-0.019,6.254,0.22699999999999998,-0.22699999999999998,-32.9,2.31,0.7,-0.28,48.81,44.99,17.1,6197,194,290.54007,41.09304,FALSE POSITIVE
0,0,0,0,17.57704569,5.59e-05,-5.59e-05,137.73116000000002,0.00262,6.791,-0.006,2.022,0.141,-0.141,-42.0,27.21,6.98,-3.74,48.33,37.5,19.1,5653,169,285.09872,41.775921000000004,FALSE POSITIVE
0,0,0,0,1.4007557430000002,3.28e-06,-3.28e-06,132.02177,0.00196,0.036000000000000004,-0.413,1.0562,0.0712,-0.0712,-9.4,1.3,0.19,-0.19,1659.74,651.35,19.8,5487,82,287.19247,39.626148,FALSE POSITIVE
0,0,0,0,27.8813154,0.0003804,-0.0003804,134.51369,0.009590000000000001,0.28800000000000003,-0.168,6.346,0.324,-0.324,-16.3,1.54,0.47,-0.2,50.86,44.41,15.5,6434,152,299.6611,44.112381,FALSE POSITIVE
0,0,0,0,34.4585495,0.0002173,-0.0002173,147.82493,0.005229999999999999,0.031,-0.47100000000000003,7.434,0.14800000000000002,-0.14800000000000002,-20.4,1.88,0.53,-0.17,23.05,19.07,23.7,6161,166,296.77283,50.188419,FALSE POSITIVE
0,0,0,0,110.3783828,0.0002779,-0.0002779,175.9317,0.00187,0.315,-0.013999999999999999,12.210999999999999,0.0639,-0.0639,-5.2,3.02,0.14,-0.15,11.82,1.82,108.9,6342,86,285.72879,38.506972999999995,FALSE POSITIVE
0,0,0,0,4.28886792,3.570000000000001e-05,-3.570000000000001e-05,132.37761,0.00746,0.42700000000000005,-0.32899999999999996,2.5989999999999998,0.19899999999999998,-0.19899999999999998,-6.0,0.57,0.07,-0.06,187.43,74.01,11.1,5374,160,288.83136,47.551990999999994,FALSE POSITIVE
0,0,0,0,24.575252399999997,0.00017819999999999997,-0.00017819999999999997,144.18323999999998,0.006490000000000001,0.466,-0.28800000000000003,2.258,0.145,-0.145,-81.2,1.64,0.09,-0.11,2.35,0.49,12.1,3678,73,287.94861000000003,42.156139,FALSE POSITIVE
0,0,0,0,11.39169531,7.57e-05,-7.57e-05,141.55983,0.00547,0.096,-0.606,5.0,0.149,-0.149,-3.1,1.02,0.18,-0.23,145.67,71.74,19.0,5557,122,289.39474,41.782348999999996,FALSE POSITIVE
0,0,0,0,5.72084599,3.6200000000000006e-05,-3.6200000000000006e-05,134.66576,0.0061600000000000005,0.305,-0.166,2.7439999999999998,0.13699999999999998,-0.13699999999999998,-73.0,1.78,0.11,-0.2,15.84,3.58,20.5,3640,81,294.52859,46.640968,FALSE POSITIVE
0,0,0,0,2.17291055,1.4000000000000001e-05,-1.4000000000000001e-05,131.73552,0.00587,0.10099999999999999,-0.36200000000000004,2.1390000000000002,0.174,-0.174,-6.7,0.93,0.3,-0.1,1220.49,1174.83,13.6,6164,171,294.86319,40.007511,FALSE POSITIVE
0,0,0,0,7.35101287,5.5700000000000005e-05,-5.5700000000000005e-05,133.63951,0.00643,0.361,-0.38299999999999995,2.7569999999999997,0.18600000000000003,-0.18600000000000003,-10.0,1.42,0.23,-0.19,303.08,128.71,12.8,5951,71,294.33646,44.918289,FALSE POSITIVE
0,0,0,0,6.57159435,2.2899999999999998e-05,-2.2899999999999998e-05,132.74598,0.00292,0.226,-0.513,3.1044,0.0854,-0.0854,-2.5,1.26,0.06,-0.05,507.81,76.72,30.7,6042,81,295.43967000000004,44.039162,FALSE POSITIVE
0,0,0,0,0.868122253,2.72e-06,-2.72e-06,131.83212,0.00278,0.433,-0.006,1.5471,0.066,-0.066,-11.4,1.65,0.54,-0.17,4163.14,4139.82,23.2,6116,190,293.68356,47.833141,FALSE POSITIVE
0,0,0,0,13.84301228,9.08e-05,-9.08e-05,139.95334,0.00663,0.4,-0.052000000000000005,4.077,0.165,-0.165,-35.9,1.98,0.5,-0.18,56.45,43.35,17.5,5745,181,296.26456,39.40596,FALSE POSITIVE
0,0,0,0,6.99205021,3.84e-05,-3.84e-05,138.05147,0.0049299999999999995,0.006,-0.723,5.037,0.122,-0.122,-1.6,1.06,0.18,-0.2,479.87,237.62,24.4,6057,134,299.16049,41.14373,FALSE POSITIVE
0,0,0,0,12.0999065,0.0001087,-0.0001087,143.04424,0.00811,0.307,-0.14,3.5580000000000003,0.209,-0.209,-12.2,1.39,0.21,-0.2,100.37,38.77,15.1,5553,74,290.20162999999997,48.185821999999995,FALSE POSITIVE
0,0,0,0,5.36375016,3.9e-05,-3.9e-05,134.65014,0.00609,0.44799999999999995,-0.008,2.94,0.19899999999999998,-0.19899999999999998,-9.3,1.15,0.17,-0.16,296.73,114.62,14.4,5553,74,290.20162999999997,48.185821999999995,FALSE POSITIVE
0,0,0,0,31.608437100000003,0.000242,-0.000242,134.68285,0.0057799999999999995,0.42,-0.021,3.675,0.153,-0.153,-23.4,1.89,0.61,-0.2,38.1,36.03,16.2,6341,169,290.9288,47.887249,FALSE POSITIVE
0,0,0,0,16.1558656,0.0001418,-0.0001418,140.23012,0.007670000000000001,0.068,-0.653,3.798,0.31,-0.31,-46.2,2.04,0.14,-0.18,10.1,3.04,17.5,4504,142,297.27222,43.098721000000005,FALSE POSITIVE
0,0,0,0,1.9527111609999999,2.26e-06,-2.26e-06,133.160986,0.000967,0.024,-0.682,0.872,0.0356,-0.0356,-18.9,2.58,0.76,-0.26,917.15,792.53,30.7,5741,154,292.42749,38.472912,FALSE POSITIVE
0,0,0,0,2.37752442,1.3500000000000001e-05,-1.3500000000000001e-05,133.39854,0.00477,0.217,-0.256,2.307,0.127,-0.127,-2.3,0.53,0.07,-0.03,632.62,251.89,15.9,5615,101,294.86688,46.790562,FALSE POSITIVE
0,0,0,0,3.89524296,1.75e-05,-1.75e-05,131.85929,0.00339,0.237,-0.22399999999999998,1.689,0.109,-0.109,-13.7,1.13,0.04,-0.09,197.66,30.36,16.2,5018,83,293.79357999999996,40.240929,FALSE POSITIVE
0,0,0,0,37.3033197,0.0005878999999999999,-0.0005878999999999999,133.3072,0.0124,0.033,-0.638,7.792999999999999,0.233,-0.233,-32.3,2.31,0.57,-0.25,14.0,10.85,19.5,5646,186,297.19928,41.226428999999996,FALSE POSITIVE
0,0,0,0,1.35477049,5.93e-06,-5.93e-06,131.64321,0.00346,0.235,-0.24,1.618,0.141,-0.141,-12.6,0.8,0.04,-0.06,348.9,83.34,14.8,4414,132,293.72893999999997,41.701209999999996,FALSE POSITIVE
